"sample_ID","species","presence"
"238_N","Demetrias monostigma",0
"239_N","Demetrias monostigma",0
"24_N","Demetrias monostigma",0
"240_N","Demetrias monostigma",0
"25_N","Demetrias monostigma",0
"26_N","Demetrias monostigma",0
"262_N","Demetrias monostigma",1
"264_N","Demetrias monostigma",0
"265_N","Demetrias monostigma",0
"266_N","Demetrias monostigma",0
"27_N","Demetrias monostigma",0
"28_N","Demetrias monostigma",0
"29_N","Demetrias monostigma",0
"3_N","Demetrias monostigma",0
"30_N","Demetrias monostigma",0
"31_N","Demetrias monostigma",0
"32_N","Demetrias monostigma",0
"33_N","Demetrias monostigma",0
"34_N","Demetrias monostigma",0
"35_N","Demetrias monostigma",0
"36_N","Demetrias monostigma",0
"37_N","Demetrias monostigma",0
"38_N","Demetrias monostigma",0
"39_N","Demetrias monostigma",0
"4_N","Demetrias monostigma",1
"40_N","Demetrias monostigma",0
"41_N","Demetrias monostigma",0
"42_N","Demetrias monostigma",0
"43_N","Demetrias monostigma",0
"44_N","Demetrias monostigma",1
"45_N","Demetrias monostigma",0
"47_N","Demetrias monostigma",0
"48_N","Demetrias monostigma",0
"49_N","Demetrias monostigma",0
"5_N","Demetrias monostigma",0
"51_N","Demetrias monostigma",0
"52_N","Demetrias monostigma",0
"53_N","Demetrias monostigma",0
"54_N","Demetrias monostigma",0
"55_N","Demetrias monostigma",0
"56_N","Demetrias monostigma",1
"57_N","Demetrias monostigma",0
"58_N","Demetrias monostigma",0
"59_N","Demetrias monostigma",1
"6_N","Demetrias monostigma",1
"61_N","Demetrias monostigma",0
"62_N","Demetrias monostigma",1
"63_N","Demetrias monostigma",1
"64_N","Demetrias monostigma",1
"65_N","Demetrias monostigma",0
"66_N","Demetrias monostigma",0
"67_N","Demetrias monostigma",0
"68_N","Demetrias monostigma",1
"69_N","Demetrias monostigma",0
"7_N","Demetrias monostigma",0
"70_N","Demetrias monostigma",0
"71_N","Demetrias monostigma",0
"72_N","Demetrias monostigma",0
"73_N","Demetrias monostigma",1
"74_N","Demetrias monostigma",0
"75_N","Demetrias monostigma",0
"76_N","Demetrias monostigma",0
"77_N","Demetrias monostigma",0
"78_N","Demetrias monostigma",0
"79_N","Demetrias monostigma",0
"8_N","Demetrias monostigma",1
"80_N","Demetrias monostigma",0
"81_N","Demetrias monostigma",0
"82_N","Demetrias monostigma",0
"83_N","Demetrias monostigma",0
"84_N","Demetrias monostigma",0
"85_N","Demetrias monostigma",0
"86_N","Demetrias monostigma",0
"87_N","Demetrias monostigma",0
"88_N","Demetrias monostigma",1
"89_N","Demetrias monostigma",1
"9_N","Demetrias monostigma",0
"90_N","Demetrias monostigma",0
"94_N","Demetrias monostigma",0
"98_N","Demetrias monostigma",1
"1_UK","Demetrias monostigma",0
"10_UK","Demetrias monostigma",0
"12_UK","Demetrias monostigma",0
"13_UK","Demetrias monostigma",0
"14_UK","Demetrias monostigma",0
"15_UK","Demetrias monostigma",1
"16_UK","Demetrias monostigma",0
"17_UK","Demetrias monostigma",0
"18_UK","Demetrias monostigma",0
"19_UK","Demetrias monostigma",0
"2_UK","Demetrias monostigma",0
"20_UK","Demetrias monostigma",0
"21_UK","Demetrias monostigma",0
"22_UK","Demetrias monostigma",0
"23_UK","Demetrias monostigma",0
"24_UK","Demetrias monostigma",0
"25_UK","Demetrias monostigma",0
"26_UK","Demetrias monostigma",0
"27_UK","Demetrias monostigma",0
"28_UK","Demetrias monostigma",0
"29_UK","Demetrias monostigma",0
"3_UK","Demetrias monostigma",0
"30_UK","Demetrias monostigma",0
"31_UK","Demetrias monostigma",0
"32_UK","Demetrias monostigma",0
"33_UK","Demetrias monostigma",0
"34_UK","Demetrias monostigma",0
"35_UK","Demetrias monostigma",0
"36_UK","Demetrias monostigma",0
"37_UK","Demetrias monostigma",0
"38_UK","Demetrias monostigma",0
"39_UK","Demetrias monostigma",0
"4_UK","Demetrias monostigma",0
"40_UK","Demetrias monostigma",0
"41_UK","Demetrias monostigma",0
"43_UK","Demetrias monostigma",0
"44_UK","Demetrias monostigma",0
"45_UK","Demetrias monostigma",0
"46_UK","Demetrias monostigma",0
"47_UK","Demetrias monostigma",0
"48_UK","Demetrias monostigma",0
"49_UK","Demetrias monostigma",0
"5_UK","Demetrias monostigma",0
"50_UK","Demetrias monostigma",0
"51_UK","Demetrias monostigma",0
"52_UK","Demetrias monostigma",0
"53_UK","Demetrias monostigma",0
"54_UK","Demetrias monostigma",0
"55_UK","Demetrias monostigma",0
"56_UK","Demetrias monostigma",0
"57_UK","Demetrias monostigma",0
"58_UK","Demetrias monostigma",0
"59_UK","Demetrias monostigma",0
"6_UK","Demetrias monostigma",0
"60_UK","Demetrias monostigma",0
"7_UK","Demetrias monostigma",0
"8_UK","Demetrias monostigma",0
"9_UK","Demetrias monostigma",0
"1_ODK","Neophilaenus lineatus",1
"10_NPT","Neophilaenus lineatus",1
"100_DHN1","Neophilaenus lineatus",0
"101_DHN1","Neophilaenus lineatus",1
"11_NPT","Neophilaenus lineatus",1
"110_DUI","Neophilaenus lineatus",1
"111_DUI","Neophilaenus lineatus",0
"112_DUI","Neophilaenus lineatus",0
"113_DUI","Neophilaenus lineatus",1
"114_DUI","Neophilaenus lineatus",1
"115_DUI","Neophilaenus lineatus",1
"116_DUI","Neophilaenus lineatus",0
"117_DUI","Neophilaenus lineatus",0
"118_DUI","Neophilaenus lineatus",0
"119_DUI","Neophilaenus lineatus",0
"12_NPT","Neophilaenus lineatus",1
"120_DUI","Neophilaenus lineatus",1
"121_DUI","Neophilaenus lineatus",0
"122_DUI","Neophilaenus lineatus",0
"123_DUI","Neophilaenus lineatus",0
"125_WTN","Neophilaenus lineatus",0
"126_WTN","Neophilaenus lineatus",1
"127_WTN","Neophilaenus lineatus",1
"128_WTN","Neophilaenus lineatus",1
"129_WTN","Neophilaenus lineatus",0
"13_NPT","Neophilaenus lineatus",1
"130_WTN","Neophilaenus lineatus",0
"131_WTN","Neophilaenus lineatus",0
"132_WTN","Neophilaenus lineatus",0
"133_WTN","Neophilaenus lineatus",1
"134_WTN","Neophilaenus lineatus",0
"135_WTN","Neophilaenus lineatus",0
"137_WTN","Neophilaenus lineatus",0
"138_WTN","Neophilaenus lineatus",0
"139_WTN","Neophilaenus lineatus",0
"14_NPT","Neophilaenus lineatus",1
"140_ODK-BAD","Neophilaenus lineatus",1
"141_ODK-BAD","Neophilaenus lineatus",1
"142_ODK-BAD","Neophilaenus lineatus",1
"143_ODK-BAD","Neophilaenus lineatus",0
"144_ODK-BAD","Neophilaenus lineatus",1
"145_ODK-BAD","Neophilaenus lineatus",0
"146_ODK-BAD","Neophilaenus lineatus",0
"147_ODK-BAD","Neophilaenus lineatus",0
"148_ODK-BAD","Neophilaenus lineatus",1
"15_NPT","Neophilaenus lineatus",1
"150_ODK-BAD","Neophilaenus lineatus",0
"151_ZWN","Neophilaenus lineatus",1
"152_ZWN","Neophilaenus lineatus",1
"153_ZWN","Neophilaenus lineatus",0
"154_ZWN","Neophilaenus lineatus",0
"155_ZWN","Neophilaenus lineatus",0
"156_ZWN","Neophilaenus lineatus",1
"157_ZWN","Neophilaenus lineatus",1
"158_ZWN","Neophilaenus lineatus",0
"159_ZWN","Neophilaenus lineatus",1
"16_NPT","Neophilaenus lineatus",0
"160_ZWN","Neophilaenus lineatus",0
"161_ZWN","Neophilaenus lineatus",1
"162_DHN_K","Neophilaenus lineatus",0
"163_DHN_K","Neophilaenus lineatus",0
"164_DHN_K","Neophilaenus lineatus",1
"165_DHN_K","Neophilaenus lineatus",0
"166_DHN_K","Neophilaenus lineatus",0
"167_DHN_K","Neophilaenus lineatus",0
"168_DHN_K","Neophilaenus lineatus",0
"169_DHN_K","Neophilaenus lineatus",1
"17_NPT","Neophilaenus lineatus",0
"170_DHN_K","Neophilaenus lineatus",0
"171_DHN_K","Neophilaenus lineatus",0
"172_DHN_K","Neophilaenus lineatus",1
"173_DHN_K","Neophilaenus lineatus",1
"174_DHN_K","Neophilaenus lineatus",1
"175_DHN_K","Neophilaenus lineatus",0
"176_DHN_K","Neophilaenus lineatus",1
"177_BKN_W","Neophilaenus lineatus",1
"178_BKN_W","Neophilaenus lineatus",1
"179_BKN_W","Neophilaenus lineatus",1
"18_NPT","Neophilaenus lineatus",0
"180_BKN_W","Neophilaenus lineatus",1
"181_BKN_W","Neophilaenus lineatus",1
"182_BKN_W","Neophilaenus lineatus",1
"183_BKN_W","Neophilaenus lineatus",1
"184_BKN_W","Neophilaenus lineatus",0
"185_BKN_W","Neophilaenus lineatus",0
"186_BKN_W","Neophilaenus lineatus",0
"187_BKN_W","Neophilaenus lineatus",1
"188_BKN_W","Neophilaenus lineatus",1
"189_BKN_W","Neophilaenus lineatus",1
"19_NPT","Neophilaenus lineatus",0
"190_BKN_W","Neophilaenus lineatus",1
"191_BKN_W","Neophilaenus lineatus",1
"192_ZWN","Neophilaenus lineatus",1
"193_ZWN","Neophilaenus lineatus",1
"194_ZWN","Neophilaenus lineatus",1
"195_ZWN","Neophilaenus lineatus",1
"196_ZWN2","Neophilaenus lineatus",0
"197_ZWN2","Neophilaenus lineatus",1
"198_ZWN2","Neophilaenus lineatus",1
"199_ZWN2","Neophilaenus lineatus",0
"2_ODK","Neophilaenus lineatus",1
"20_NPT","Neophilaenus lineatus",1
"200_ZWN2","Neophilaenus lineatus",1
"201_ZWN2","Neophilaenus lineatus",1
"202_ZWN2","Neophilaenus lineatus",1
"203_ZWN2","Neophilaenus lineatus",0
"204_OST","Neophilaenus lineatus",0
"205_OST","Neophilaenus lineatus",1
"206_OST","Neophilaenus lineatus",0
"207_OST","Neophilaenus lineatus",0
"208_OST","Neophilaenus lineatus",0
"209_OST","Neophilaenus lineatus",1
"21_NPT","Neophilaenus lineatus",1
"210_OST","Neophilaenus lineatus",1
"211_OST","Neophilaenus lineatus",0
"212_OST","Neophilaenus lineatus",0
"213_OST","Neophilaenus lineatus",1
"214_OST","Neophilaenus lineatus",1
"22_NPT","Neophilaenus lineatus",0
"23_NPT","Neophilaenus lineatus",1
"24_BRE","Neophilaenus lineatus",0
"25_BRE","Neophilaenus lineatus",1
"26_BRE","Neophilaenus lineatus",1
"27_BRE","Neophilaenus lineatus",0
"28_BRE","Neophilaenus lineatus",0
"29_BRE","Neophilaenus lineatus",0
"3_ODK","Neophilaenus lineatus",0
"30_BRE","Neophilaenus lineatus",1
"31_BRE","Neophilaenus lineatus",0
"32_BRE","Neophilaenus lineatus",0
"33_BRE","Neophilaenus lineatus",1
"34_BRE","Neophilaenus lineatus",0
"35_BRE","Neophilaenus lineatus",0
"36_BRE","Neophilaenus lineatus",1
"37_BRE","Neophilaenus lineatus",0
"38_BRE","Neophilaenus lineatus",1
"39_LOM-BAD","Neophilaenus lineatus",0
"4_ODK-BAD","Neophilaenus lineatus",0
"40_LOM-BAD","Neophilaenus lineatus",1
"41_LOM-BAD","Neophilaenus lineatus",1
"42_LOM-BAD","Neophilaenus lineatus",0
"43_LOM-BAD","Neophilaenus lineatus",0
"44_LOM-BAD","Neophilaenus lineatus",0
"45_LOM-BAD","Neophilaenus lineatus",0
"46_LOM-BAD","Neophilaenus lineatus",0
"47_LOM-BAD","Neophilaenus lineatus",0
"48_LOM-BAD","Neophilaenus lineatus",0
"49_LOM-BAD","Neophilaenus lineatus",0
"5_ODK-BAD","Neophilaenus lineatus",1
"50_LOM-BAD","Neophilaenus lineatus",1
"51_LOM-BAD","Neophilaenus lineatus",1
"52_LOM-BAD","Neophilaenus lineatus",0
"53_DEP1","Neophilaenus lineatus",1
"54_DEP1","Neophilaenus lineatus",0
"55_DEP1","Neophilaenus lineatus",0
"56_DEP1","Neophilaenus lineatus",1
"57_DEP1","Neophilaenus lineatus",1
"58_DEP1","Neophilaenus lineatus",1
"59_DEP1","Neophilaenus lineatus",1
"6_ODK-BAD","Neophilaenus lineatus",1
"60_DEP1","Neophilaenus lineatus",1
"61_DEP1","Neophilaenus lineatus",0
"62_DEP1","Neophilaenus lineatus",1
"63_DEP1","Neophilaenus lineatus",0
"64_DEP1","Neophilaenus lineatus",1
"65_DEP1","Neophilaenus lineatus",1
"66_DEP1","Neophilaenus lineatus",0
"67_DEP1","Neophilaenus lineatus",1
"68_ODK","Neophilaenus lineatus",0
"69_ODK","Neophilaenus lineatus",0
"7_ODK-BAD","Neophilaenus lineatus",0
"70_ODK","Neophilaenus lineatus",0
"71_ODK","Neophilaenus lineatus",0
"72_ODK","Neophilaenus lineatus",0
"73_ODK","Neophilaenus lineatus",0
"74_ODK","Neophilaenus lineatus",1
"75_ODK","Neophilaenus lineatus",1
"76_ODK","Neophilaenus lineatus",1
"77_ODK","Neophilaenus lineatus",1
"78_ODK","Neophilaenus lineatus",0
"79_ODK","Neophilaenus lineatus",1
"8_ODK-BAD","Neophilaenus lineatus",1
"80_WDN","Neophilaenus lineatus",1
"81_WDN","Neophilaenus lineatus",0
"82_WDN","Neophilaenus lineatus",1
"83_WDN","Neophilaenus lineatus",0
"84_WDN","Neophilaenus lineatus",1
"85_WDN","Neophilaenus lineatus",1
"86_WDN","Neophilaenus lineatus",1
"87_WDN","Neophilaenus lineatus",1
"88_WDN","Neophilaenus lineatus",1
"89_WDN","Neophilaenus lineatus",0
"9_NPT","Neophilaenus lineatus",1
"90_WDN","Neophilaenus lineatus",1
"91_WDN","Neophilaenus lineatus",0
"92_WDN","Neophilaenus lineatus",1
"93_WDN","Neophilaenus lineatus",1
"94_WDN","Neophilaenus lineatus",1
"95_DHN1","Neophilaenus lineatus",1
"96_DHN1","Neophilaenus lineatus",0
"97_DHN1","Neophilaenus lineatus",1
"98_DHN1","Neophilaenus lineatus",0
"99_DHN1","Neophilaenus lineatus",1
"1_F","Neophilaenus lineatus",0
"10_F","Neophilaenus lineatus",0
"100_F","Neophilaenus lineatus",0
"101_F","Neophilaenus lineatus",0
"102_F","Neophilaenus lineatus",0
"103_F","Neophilaenus lineatus",0
"104_F","Neophilaenus lineatus",0
"105_F","Neophilaenus lineatus",0
"106_F","Neophilaenus lineatus",0
